event_id,role,frame_idx,frame_name,source_path,output_path,timestamp_sec
event_0001,event,1437,Capture37607.tif,/Users/claydunford/Downloads/Video 12/Capture37607.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001437_Capture37607.tif,
event_0001,event,1438,Capture37608.tif,/Users/claydunford/Downloads/Video 12/Capture37608.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001438_Capture37608.tif,
event_0001,event,1439,Capture37609.tif,/Users/claydunford/Downloads/Video 12/Capture37609.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001439_Capture37609.tif,
event_0001,event,1440,Capture37610.tif,/Users/claydunford/Downloads/Video 12/Capture37610.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001440_Capture37610.tif,
event_0001,event,1441,Capture37611.tif,/Users/claydunford/Downloads/Video 12/Capture37611.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001441_Capture37611.tif,
event_0001,event,1442,Capture37612.tif,/Users/claydunford/Downloads/Video 12/Capture37612.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001442_Capture37612.tif,
event_0001,event,1443,Capture37613.tif,/Users/claydunford/Downloads/Video 12/Capture37613.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001443_Capture37613.tif,
event_0001,event,1444,Capture37614.tif,/Users/claydunford/Downloads/Video 12/Capture37614.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001444_Capture37614.tif,
event_0001,event,1445,Capture37615.tif,/Users/claydunford/Downloads/Video 12/Capture37615.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001445_Capture37615.tif,
event_0001,event,1446,Capture37616.tif,/Users/claydunford/Downloads/Video 12/Capture37616.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001446_Capture37616.tif,
event_0001,event,1447,Capture37617.tif,/Users/claydunford/Downloads/Video 12/Capture37617.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001447_Capture37617.tif,
event_0001,event,1448,Capture37618.tif,/Users/claydunford/Downloads/Video 12/Capture37618.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001448_Capture37618.tif,
event_0001,event,1449,Capture37619.tif,/Users/claydunford/Downloads/Video 12/Capture37619.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001449_Capture37619.tif,
event_0001,event,1450,Capture37620.tif,/Users/claydunford/Downloads/Video 12/Capture37620.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001450_Capture37620.tif,
event_0001,event,1451,Capture37621.tif,/Users/claydunford/Downloads/Video 12/Capture37621.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001451_Capture37621.tif,
event_0001,event,1452,Capture37622.tif,/Users/claydunford/Downloads/Video 12/Capture37622.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001452_Capture37622.tif,
event_0001,event,1453,Capture37623.tif,/Users/claydunford/Downloads/Video 12/Capture37623.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001453_Capture37623.tif,
event_0001,event,1454,Capture37624.tif,/Users/claydunford/Downloads/Video 12/Capture37624.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001454_Capture37624.tif,
event_0001,event,1455,Capture37625.tif,/Users/claydunford/Downloads/Video 12/Capture37625.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001455_Capture37625.tif,
event_0001,event,1456,Capture37626.tif,/Users/claydunford/Downloads/Video 12/Capture37626.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001456_Capture37626.tif,
event_0001,event,1457,Capture37627.tif,/Users/claydunford/Downloads/Video 12/Capture37627.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001457_Capture37627.tif,
event_0001,event,1458,Capture37628.tif,/Users/claydunford/Downloads/Video 12/Capture37628.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001458_Capture37628.tif,
event_0001,event,1459,Capture37629.tif,/Users/claydunford/Downloads/Video 12/Capture37629.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001459_Capture37629.tif,
event_0001,event,1460,Capture37630.tif,/Users/claydunford/Downloads/Video 12/Capture37630.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001460_Capture37630.tif,
event_0001,event,1461,Capture37631.tif,/Users/claydunford/Downloads/Video 12/Capture37631.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001461_Capture37631.tif,
event_0001,event,1462,Capture37632.tif,/Users/claydunford/Downloads/Video 12/Capture37632.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001462_Capture37632.tif,
event_0001,event,1463,Capture37633.tif,/Users/claydunford/Downloads/Video 12/Capture37633.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001463_Capture37633.tif,
event_0001,event,1464,Capture37634.tif,/Users/claydunford/Downloads/Video 12/Capture37634.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001464_Capture37634.tif,
event_0001,event,1465,Capture37635.tif,/Users/claydunford/Downloads/Video 12/Capture37635.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001465_Capture37635.tif,
event_0001,event,1466,Capture37636.tif,/Users/claydunford/Downloads/Video 12/Capture37636.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001466_Capture37636.tif,
event_0001,event,1467,Capture37637.tif,/Users/claydunford/Downloads/Video 12/Capture37637.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001467_Capture37637.tif,
event_0001,event,1468,Capture37638.tif,/Users/claydunford/Downloads/Video 12/Capture37638.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001468_Capture37638.tif,
